id,keywordTot_AveRating,genreTot_RankedAveRating
228890,,5.896972931017865
10040,5.997287942298252,5.651970692454285
11638,6.132857706872936,5.756751778891293
540,5.50758402087142,5.591196286869276
77120,,5.82252568278624
48463,,5.543025468996086
45218,6.227176356105689,5.848865695380578
44540,,5.823031595726549
21666,6.178429725377171,5.914954891484796
23916,5.963531309012238,5.725947913631662
52277,5.852379634753735,5.80485901452858
32208,6.051430894308943,5.750393192474671
44634,5.7851716961498445,5.896972931017865
84298,5.934299516908212,5.896972931017865
76499,5.887499999999999,5.695977373306284
43865,6.159211822660099,5.848865695380578
48598,5.740666493236202,5.803492162933484
72847,5.815068785578746,5.798770889779415
93313,5.38918918918919,5.848865695380578
32078,5.857142857142857,5.798770889779415
26038,6.538850517900552,5.886988526892335
45694,6.033650793650793,5.896929139936962
43029,5.746849173553721,5.7962913093843165
42622,5.809344174886698,5.801103926971258
27495,5.721252500415218,5.226656785941119
19884,6.352478521405271,5.74408460894357
47007,6.166300366300366,5.858245171175987
37748,6.1342857142857135,5.651970692454285
52302,5.664000000000002,5.451940409415023
24922,6.117616717635069,5.794874610403049
39327,5.968535910733931,5.896972931017865
55563,,5.531356461503551
86458,6.145814645133017,5.591196286869276
22434,5.3243747838954265,5.664538635972138
12778,6.23835743097254,5.712745098039295
42106,6.118885745194309,5.857700587043841
16198,6.21996146259401,6.013782118595584
15283,6.4906489932751565,5.915781705699975
158,6.291889973387564,5.794874610403049
1772,6.262295678673395,5.896972931017865
5996,6.409204871060171,5.796835893516463
53939,6.332983918128655,5.896972931017865
19665,5.646090909090908,5.859749306902053
36006,6.239353973985553,5.756751778891293
73604,,5.712745098039295
16301,6.674285714285714,5.82252568278624
47002,,5.848865695380578
14573,6.162373579273162,5.349967824967806
18774,5.834636871508383,5.896972931017865
44154,6.4903266372693125,5.64043540493856
28448,6.106461921189383,5.7323907278014135
38155,,5.761334439616939
34282,6.3357308201058204,5.886988526892335
27030,6.378385785905166,5.848865695380578
120129,6.159313725490197,5.829991645277369
22595,6.671866666666666,5.712745098039295
42994,6.080353438291526,5.802546139686629
19545,5.772722353383495,5.607899273647055
21131,6.7250000000000005,5.995609537397616
47237,5.9260617122875265,5.80485901452858
17592,5.69616129032256,5.82252568278624
17113,5.792709703708948,5.896972931017865
187,6.501534956785765,5.696845341729883
14177,,5.756751778891293
11399,6.1384078296513165,5.80485901452858
23638,6.110476038072549,5.82252568278624
7364,6.1,5.743430020751278
11431,6.110003671979976,5.803492162933484
52796,5.900612787605503,5.896972931017865
45824,5.7851716961498445,5.823031595726549
27271,5.760209239766956,5.74408460894357
51945,,5.756751778891293
51104,5.829411764705882,5.700044839112139
16551,5.684297520661164,5.712745098039295
26332,6.142452830188679,5.8057184835400895
24964,,5.848948026578302
42229,6.50966720343532,5.914954891484797
45220,6.390802730036154,5.972053107355549
52663,,5.712745098039295
49565,6.348079395382471,6.087723453886901
2029,6.362834034438809,5.712745098039295
44181,,5.712745098039295
24619,,5.759654273285719
70926,,5.896972931017865
37214,6.350679169016733,5.926695343704955
26774,5.990488510736461,5.424496200747345
31944,6.141384119316022,5.803492162933484
85673,5.752356098498339,5.606765951211424
62637,5.7851716961498445,5.829991645277369
94794,6.3518724538851306,5.896972931017865
50435,5.783598568332639,5.848865695380578
42617,6.318572058185653,5.74408460894357
13524,6.454141063318194,6.038528362650182
31219,,5.886988526892335
19971,6.056958965723409,5.643131649333667
47406,5.286284224250325,5.896972931017865
49225,6.123273808423057,5.803492162933484
42691,5.7851716961498445,5.896972931017865
9674,5.898747932776047,5.226656785941119
3875,6.050282428946261,5.896972931017865
24182,6.6687721508356415,5.712745098039295
38770,,5.712745098039295
74948,6.2909433703551345,5.896972931017865
14689,6.066666666666666,5.795801971256334
69321,5.9634350456666185,5.794874610403049
31321,6.02507875087441,5.80485901452858
26638,6.331523378582201,5.896972931017865
37512,6.065895953757221,5.80485901452858
9653,6.1169856685962785,5.848865695380578
42637,6.259426680372953,5.896972931017865
19673,6.097279205217432,5.584129148671649
14842,,5.591196286869276
27883,6.569107142857144,5.896972931017865
41115,6.022320990613879,5.896972931017865
32085,6.299021351352345,6.02883529704604
43824,6.557392131979695,5.848865695380578
41954,6.10221342031687,5.934829483239736
42611,,5.951037049813948
54156,5.684837450623224,5.848865695380578
39225,6.259327577184719,5.75419793940594
30204,6.042843804679104,5.756751778891293
40633,6.027650305017461,5.857700587043841
4595,6.175,5.712745098039295
26182,6.312148760330582,5.712745098039295
42260,6.7812772754144035,5.896972931017865
31442,6.255566125334959,5.972053107355549
775,6.132237867154021,5.606279655103932
36971,5.7851716961498445,5.790909462864678
50183,6.241523722808577,5.972053107355549
7342,6.421428571428571,5.453215014209829
45267,5.929445574321338,5.764233391706244
33641,5.676883720930232,5.456486156173594
13618,5.686969253294289,5.712745098039295
9636,6.128283410819297,5.606765951211424
32128,,5.74408460894357
36984,,5.226656785941119
48580,,5.972053107355549
36843,6.363583093736811,5.80485901452858
18871,6.145842422835923,5.781956603797849
69069,6.032503657649144,5.981818642341373
45713,,5.820247250099342
104193,6.907547169811321,5.886988526892335
64167,5.83940329218107,5.896972931017865
124083,,5.896972931017865
68528,,5.88605181545837
185987,6.119086134453782,5.972053107355549
34595,5.965252896691224,5.781956603797849
39851,6.229292929292929,5.896972931017865
45161,,
84084,6.149009088395882,5.936145158592742
84087,6.046096500970276,5.848865695380578
7453,6.103016001019355,5.6253694266125445
15961,6.253093738135569,5.622335615553571
6183,6.313661236864167,5.803492162933484
8220,6.165511687386687,5.80485901452858
35170,6.367626961466186,5.750393192474671
20187,6.2082211275314725,5.750624124006246
38151,6.950000000000001,5.756751778891293
20628,5.914593596059113,5.477553921351833
43003,6.136300007398717,5.82252568278624
16250,,5.515616773894646
10065,6.0470381306672865,5.581988444170851
30863,,5.780395633254346
31065,,5.806244256147055
22033,5.864753278934818,5.226656785941119
37992,6.139622359784738,5.886988526892335
32850,6.141637405188982,5.759654273285719
68883,6.539024390243902,5.706723958266277
43379,6.210213087116757,5.7963048821311025
9393,6.461531390893701,5.896972931017865
16972,,5.420732738593111
21325,,5.634275444765042
13409,6.303490909090911,5.763711965915448
14287,,5.82252568278624
24363,6.371099290780142,5.80485901452858
13073,5.648947368421053,5.80485901452858
35384,5.834636871508383,5.730917679237264
113178,2.6625,5.756751778891293
8976,6.18758022237199,5.712745098039295
27360,5.787412587412587,5.794874610403049
29078,5.834636871508383,5.896972931017865
38717,5.809904283829114,5.725947913631662
13020,6.044101699011003,5.82252568278624
11679,5.861481966762011,5.750624124006246
25007,,
1495,6.171191626409018,5.8792911795655325
10066,5.961811637840755,5.226656785941119
1640,6.332272875257065,5.896972931017865
67445,,5.712745098039295
11171,6.3010651505604445,5.896972931017865
14750,5.94696617111848,5.756751778891293
43260,6.132962962962964,5.359958333008102
11799,5.79012111491612,5.70120981052357
53116,5.991918562446303,5.7733556687715755
24444,6.108646413110696,5.725947913631662
83995,6.487397047397049,5.896972931017865
42626,6.070608898155282,5.936145158592743
43881,6.3455208333333335,5.857700587043841
46594,,5.896972931017865
43344,6.526475601837222,5.773355668771576
26614,,5.896972931017865
133750,,5.896972931017865
16902,6.629285714285715,5.848865695380578
41131,6.61133373250566,5.972053107355549
31414,6.561995875898532,5.896972931017865
40730,6.043701172949537,5.796304882131101
15318,6.208806818181818,5.80485901452858
13384,6.499166666666666,5.896972931017865
48993,6.3439889899015744,5.786269429830797
9463,6.149838383838384,5.761442460011065
13163,5.815972999546467,5.756751778891293
26810,5.69616129032256,5.896972931017865
20625,5.957556593604027,5.712745098039295
1566,6.496684903987411,6.038528362650182
21997,6.069486215538847,5.745512241044936
30624,5.940749007936508,5.727815823296001
44658,,5.803492162933484
48130,,5.803492162933484
27233,,5.80485901452858
41386,6.943182795698926,5.848948026578302
24078,5.7851716961498445,5.896972931017865
43271,,5.780021607534899
26541,5.961369047619049,5.759654273285719
63066,6.208333333333334,5.80485901452858
37720,5.7,5.896972931017865
18050,6.230596167670608,5.896972931017865
155325,6.188336405504574,5.896972931017865
31819,6.381645652751774,5.712745098039295
14672,,5.712745098039295
11628,6.457740204446638,5.80485901452858
10913,6.279844478216818,5.8218701528918135
11605,6.125195508397563,5.851782693794458
16976,,5.794099168707952
38643,,5.82252568278624
10027,6.022133075988833,5.73410020481804
2444,6.157298686782484,5.896972931017865
43429,,5.829991645277369
19413,,5.80485901452858
11139,6.227438089436713,5.80485901452858
10837,5.950657308377897,5.841836095114891
32610,5.655409356725146,5.828362799809175
1279,6.119530504163916,5.896972931017865
1895,6.615634201204504,5.5436128782816425
9981,6.04165951715882,5.75419793940594
4379,5.995185185185186,5.756751778891293
31200,6.219505494505496,5.781956603797849
37215,5.889671361502346,5.825642669365767
56946,,5.7933717120843315
11019,5.714918868661648,5.82252568278624
28423,5.660462020393126,5.621157127583465
14694,5.7851716961498445,5.725947913631662
20271,6.367360482654601,5.712745098039295
29872,5.864272218511155,5.7962913093843165
85014,,5.694379334081572
34856,5.941610307378656,5.658847420653239
46112,5.69616129032256,5.756751778891293
27,5.413122813045182,5.857700587043841
16373,6.124549603798513,5.6823468997793105
25649,5.950642791551882,5.773355668771576
19398,6.29463376034447,5.80485901452858
100605,6.083333333333333,5.9366028146006515
43506,6.197517730496454,5.845100833860124
953,5.964,6.013782118595584
16605,5.64018518283678,5.848865695380578
42268,5.691666666666666,5.76947960967331
13064,5.9673184357541915,5.664538635972138
14358,6.043645707152802,5.785807971610736
26825,6.113534902597404,5.82252568278624
12700,5.774120650537415,5.424496200747345
9291,6.087692028140306,5.80485901452858
19316,5.94265158952781,5.756751778891293
34309,,5.606765951211424
921,6.378403846746853,5.956403421333534
9779,6.093680077423403,5.80485901452858
9787,6.022968292731408,5.896972931017865
16932,6.154130052724085,5.756751778891293
23825,6.497937535884698,5.763030780008627
787,6.200882697360426,5.705812482870002
14199,6.055769230769231,5.596244202803628
10226,5.845759255235759,5.558517888772268
21295,6.26,5.712745098039295
20651,,5.820247250099342
56321,,5.896972931017865
9528,6.194891461476836,5.848865695380578
12109,6.517128981955402,5.828362799809175
47945,5.4802583025830245,5.574982165653748
13935,6.310700611166896,5.972053107355549
20941,5.25,5.972053107355549
18289,6.30103448275862,5.288312305454463
43471,5.970873303167421,5.848865695380578
65579,5.488888888888889,5.848865695380578
3011,6.243472540045766,5.712745098039295
13589,6.172206303724925,5.712745098039295
11620,6.463968253968253,5.956403421333536
43354,6.314808070297145,5.803492162933484
272,6.306462244202454,5.788391113551316
5845,6.417327586206895,5.408926536405197
15767,5.833684695726035,5.606474173546928
44524,,5.803492162933484
15648,6.129906580213958,5.789891687308921
9709,6.338154611196768,5.773355668771576
29080,5.977114732117308,5.848865695380578
10274,5.711034451659451,5.798770889779415
45881,5.928027776177634,5.848865695380578
25248,5.809904283829114,5.80485901452858
11451,6.04080959863439,5.7462929917123615
25312,5.69616129032256,5.848865695380578
11683,5.8523584793441845,5.226656785941119
9722,6.040824928396407,5.764233391706244
2287,6.003808226059036,5.82252568278624
18497,,5.793323727012854
47924,,5.767635390412767
43888,6.166666666666667,5.848865695380578
2994,6.140131540915313,5.726981835891792
76094,,5.695977373306284
1382,6.391211928030345,5.80485901452858
9534,5.890035463334052,5.737361612119891
33908,5.1875,5.226656785941119
14653,5.942026377435152,5.803492162933484
9976,5.913292424503159,5.580053447907901
276,5.959774699107473,5.80485901452858
28000,6.095360832828416,5.896972931017865
38731,,5.803492162933484
25876,5.799999999999999,5.746877239051878
93775,6.109625626566416,5.896972931017865
25426,,5.634402141810231
38046,5.602645502645504,5.470582055918541
24703,6.217860386578873,5.82252568278624
2151,5.823081448096364,5.42978990298274
42491,5.953130790214606,5.538963199011356
102841,,5.712745098039295
42488,,5.512846655082397
120747,6.149009088395882,5.793323727012854
26323,5.989197928595631,5.886988526892335
12574,5.458838629614856,5.684343881781268
115565,5.929684135343692,5.805718483540089
22968,6.194791666666666,5.756751778891293
31901,5.95270259442655,5.701566614883954
50536,5.987686215196462,5.896972931017865
15719,5.726388888888889,5.622335615553571
28455,6.053592518440462,5.622335615553571
15938,6.145,5.712745098039295
2095,5.99906786895202,5.606765951211424
18503,6.507861064366717,5.80485901452858
20914,5.8249999999999975,5.712745098039295
22553,5.890466338053496,5.79405773420483
26762,5.989401137044215,5.886988526892335
34308,6.143799198685923,5.896972931017865
43809,5.684297520661164,5.838064415056828
11588,5.9820596861180615,5.59962156844783
74,6.003959350714068,5.553992654509741
16659,5.740666493236202,5.848865695380578
39464,5.932621524443141,5.491199180642265
28270,6.01111111111111,5.726981835891792
4889,5.877810908490314,5.622335615553571
1667,6.230609893578643,5.785807971610736
78293,5.927168830414268,5.799267782270383
100196,5.982845188284516,5.803492162933484
13014,6.17825207377637,5.859749306902053
18257,5.778895332255917,5.651970692454285
7233,6.122313426786185,5.730917679237264
78344,,5.80485901452858
73376,,5.9790858869234595
9009,6.015630175599228,5.581988444170851
1553,6.473381336343832,5.759654273285719
9738,5.829988015754321,5.602508813045268
14278,6.374250615726559,5.82252568278624
55650,,5.886171650694115
125360,5.57142857142857,5.848865695380578
9522,6.044481646825397,5.756751778891293
14922,5.878598752659932,5.803492162933484
77593,5.495679285480173,5.603934394480778
17599,5.822172307279076,5.896929139936962
28706,5.740666493236202,5.80485901452858
48232,6.115013268013881,5.694723658009366
26654,5.858371313011741,5.622335615553571
1826,6.32431436186304,5.803492162933484
54858,6.006900212314223,5.677103323203074
43100,6.398142966421148,5.972053107355549
36484,5.7851716961498445,5.80485901452858
21886,5.716107359186799,5.623470377992836
84079,6.398285965298226,5.914954891484797
43367,5.625398724082935,5.409197451077386
21115,,5.74408460894357
36401,,5.914954891484797
38530,,5.896972931017865
38516,,5.829991645277369
14646,,5.712745098039295
10476,5.916859924203417,5.896972931017865
11309,5.8395086025295955,5.399653408820832
34012,,5.591196286869276
21366,6.150209319697829,5.781956603797849
31063,,5.712745098039295
33693,5.825,5.80485901452858
1635,6.090837277264933,5.5632935625996245
13341,6.009347821638326,5.730917679237264
1696,5.8910549630788935,5.666877946575262
1665,6.101598878833919,5.896972931017865
9775,6.759687499999999,5.74401788153691
11459,6.239764340072513,5.717169960494124
10048,6.121971419261743,5.591196286869276
11648,5.966525903295231,5.756751778891293
15258,6.145021645021643,5.767635390412767
123049,5.782666666666667,5.896972931017865
42719,6.03466436937019,5.803492162933484
41776,5.69616129032256,5.896972931017865
72899,6.152136046731778,5.886171650694115
57866,6.119496855345914,5.756751778891293
10542,6.11831240569077,5.712745098039295
12497,6.241093167701864,5.80485901452858
5237,6.059125486280878,5.5585178887722675
32242,5.930343368116477,5.609641006463419
37632,5.73,5.702584890897571
16320,6.172203429563,5.5632935625996245
19112,,5.82252568278624
37640,6.114741067013795,5.848948026578302
193661,,5.80485901452858
12259,6.044859844784572,5.591196286869276
308,6.284235588622877,5.8092594384056415
25074,6.133440524791202,5.76947960967331
26935,6.105155595438263,5.848865695380578
5319,6.388774667301141,5.848865695380578
27449,6.240195951744186,5.848865695380578
85783,6.3805555555555555,5.896972931017865
39946,,5.896972931017865
54139,6.440499003965861,5.759654273285719
26579,5.9876263509139145,5.896972931017865
40254,5.849006822007637,5.226656785941119
18882,5.6910245788456235,5.389273632592733
42689,5.9386809511692915,5.5585178887722675
6519,5.258389663182347,5.664538635972138
13919,6.156938111532936,5.80485901452858
25956,6.024032623417869,5.750103863148877
1444,6.093016834939289,5.80485901452858
11453,5.707723784635806,5.712745098039295
9913,5.977600697225432,5.643131649333667
8292,6.272660557447478,5.73410020481804
13922,6.035011249228582,5.9366028146006515
24461,6.298684210526315,5.773355668771576
14166,5.966666666666666,5.80485901452858
501,6.593499111277759,5.82252568278624
31542,6.503190334055534,6.034225902128657
28201,,5.661622953617739
18165,5.9615303844311995,5.759654273285719
27292,5.954284717074449,5.788391113551316
57103,5.55,5.848865695380578
37204,,5.730917679237264
41279,5.012500000000001,5.551303069958792
32051,6.0375,5.480062896121321
37284,5.6025263758197905,5.226656785941119
37254,5.935831480358466,5.226656785941119
18976,6.053721828392265,5.866202392928493
42741,6.202875211612678,5.788391113551316
17110,5.6943254994047265,5.349967824967806
25975,6.270204893777286,5.82252568278624
17824,6.00122299034352,5.712745098039295
11328,6.181105592244245,5.798770889779413
108348,6.667857142857144,5.956403421333536
15907,6.31324787382892,5.778579238153647
68850,6.31547619047619,5.972053107355549
46825,6.123710590734378,5.858245171175987
22965,6.162502135871587,5.759661525295446
11848,6.092221436615069,5.962730668604365
34921,6.6025134822804326,5.934829483239736
37270,,5.756751778891293
27217,6.2456507936507935,5.829991645277369
25199,5.8071213866005245,5.760447608888491
53857,6.140071772333577,5.803492162933484
306323,6.164012827913691,5.896972931017865
52660,6.180388875527764,5.556235018361834
85420,5.890192525746083,5.712745098039295
43313,6.3696446334641195,5.712745098039295
12147,5.973762544802862,5.896972931017865
31977,6.668318070326207,5.896972931017865
6957,6.0171875,5.756751778891293
1917,5.954229387981607,5.622335615553571
79684,6.584475465313029,5.745216491375568
16764,5.630323904708246,5.5585178887722675
11460,6.070965667413468,5.424496200747345
33459,,5.581988444170851
14674,5.926984126984126,5.359958333008102
14134,5.69616129032256,5.896972931017865
19404,5.684297520661164,5.803492162933484
42034,,5.838084774177005
35304,6.074610819530939,5.896972931017865
94529,6.138332320440457,5.841430885194423
445,6.489551348205728,5.781956603797849
74840,6.375895316804407,5.896972931017865
9564,6.157500826312659,5.732676624704629
102081,6.351142131979696,5.914954891484796
21290,,5.911079512029448
20874,6.258650288140733,5.653228618008321
37185,,5.848865695380578
17186,5.834636871508383,5.7446505501595695
14175,6.282775496904528,5.905746253399671
4442,6.288200765418156,5.679029628161226
59882,5.639651723816748,5.547407978976505
22741,5.929045092838197,5.636895034817176
44413,6.1674647505350855,5.829991645277369
65513,,5.838084774177005
13169,5.989347316965033,5.756751778891293
9042,5.482817647058822,5.532465802842952
17926,5.647049191981229,5.756751778891293
15022,5.91672210739992,5.80485901452858
1985,6.476337481962482,5.781956603797849
9335,6.2313948218805795,5.696845341729883
56214,,5.712745098039295
9007,6.116749690247627,5.764233391706244
9777,6.042409026914568,5.861767097919989
1830,5.926839826839829,5.798770889779413
7182,5.612240270935961,5.424496200747345
10092,5.796703448085932,5.424496200747345
340,6.570880090535264,5.80485901452858
1546,6.1926419024640955,5.80485901452858
23703,,5.786269429830798
47488,,5.226656785941119
15155,6.088558866634098,5.848865695380578
78734,6.034212252394074,5.74408460894357
61675,,5.803492162933484
59704,,5.820247250099343
65215,6.3,5.995609537397616
36832,6.240504887585523,5.623470377992836
17386,5.999051682779524,5.746877239051879
16374,6.816071428571428,6.038528362650182
14759,,5.733638105308812
121043,,
10753,6.105654932753811,5.696845341729883
27053,5.866666666666667,5.886988526892335
30230,6.173559120617944,5.712745098039295
11636,6.309318173423215,5.746877239051878
44407,,5.956403421333534
43529,6.054272380042204,5.848865695380578
22575,6.312148760330582,5.420732738593111
14286,6.3743885834652625,5.963659162347851
61044,5.975335045217289,5.477553921351833
1676,6.051600453261944,5.4647394194451095
27645,6.279191176470589,5.70796111869997
34181,5.76439555216589,5.848865695380578
26259,6.1804918916338085,5.64043540493856
77744,5.384440559440559,5.848865695380578
8814,5.514987291212781,5.50250919860608
9923,6.065835622710623,5.73410020481804
7553,6.179444444444445,5.712745098039295
8202,5.803398361764986,5.470582055918541
3118,5.744897959183674,5.567470747839096
2125,6.050866736322187,5.521166575796884
1947,6.051794425087108,5.896972931017865
9074,6.0182222222222235,5.726981835891792
16133,6.262758620689652,5.6657340199550985
10319,6.2060401213316725,5.896972931017865
28001,,5.712745098039295
49220,,5.896972931017865
17584,,5.886988526892335
42168,6.088065953654189,5.848865695380578
29656,6.408380519247329,5.886988526892335
8643,6.351376544176446,5.655742363819839
9315,6.398069331871732,5.781956603797851
3933,6.2825794966638515,5.933449856051435
8923,6.261757735159159,5.886988526892335
59,6.132859515867996,5.798770889779415
257,6.356143201548264,5.8410224380733
15487,5.834636871508383,5.823031595726549
398,6.577660763804107,5.886988526892335
18651,6.168509722053861,5.936145158592743
30941,5.981052874757176,5.746877239051879
10254,5.864302867383513,5.696845341729883
647,6.112236044409524,5.8346353509923
349,5.867139152169413,5.712745098039295
14544,,5.786269429830797
20668,5.69616129032256,5.828362799809175
11968,5.865217778397125,5.695052637049374
27176,5.69616129032256,5.896972931017865
14517,6.21462105969148,5.779196617336145
88286,,5.896972931017865
33623,5.69616129032256,5.861767097919989
31227,5.7851716961498445,5.896972931017865
120515,6.017102617892573,5.896972931017865
36909,,5.788391113551316
56518,5.7851716961498445,6.034225902128657
17209,6.222619047619048,5.424496200747345
10087,6.279545454545454,5.896972931017865
11627,5.694568085887332,5.74597085768772
34870,5.927450980392157,5.896972931017865
533,6.389999494191373,5.857495964559577
10703,5.756603448135249,5.74408460894357
5236,6.140778846845852,5.751876693124372
32237,5.943990942700805,5.226656785941119
11344,6.395788509735876,5.788391113551316
9060,6.513333333333333,5.226656785941119
31056,6.154130052724085,5.848865695380578
43807,6.5133830171635045,5.848865695380578
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
14788,5.996229505240572,5.866846106202261
5471,5.721258136724669,5.739260089557782
19082,7.5,5.848948026578302
46315,6.075681710117915,5.788614690453952
45799,,5.896972931017865
36498,6.065379832810866,5.8799391908662635
9763,6.296492110163677,5.896972931017865
30082,5.7851716961498445,5.848865695380578
56475,,5.848948026578302
24019,6.04747183035947,5.838084774177005
15058,5.973045058577493,5.896972931017865
10017,5.84336546922386,5.56911669605766
10475,6.149997279558117,5.803492162933484
1559,5.695057232049948,5.812093097959758
20674,5.91875,5.586630039777803
3527,,5.886171650694115
27974,6.198628826908145,5.798770889779413
11931,5.960095613623912,5.803492162933484
32990,6.8,5.896972931017865
17010,5.69616129032256,5.712745098039295
27759,6.583716153127917,5.886549363708863
21838,5.3885790911850995,5.469700941990206
12612,6.2825855478224195,5.798770889779415
26513,6.1524252620248925,5.759654273285719
43110,5.962880716643093,5.756751778891293
10707,6.599891482087112,5.80485901452858
9910,6.214332859379714,5.777264441844383
38583,,5.7733556687715755
77468,,5.848865695380578
15493,5.872320216185919,5.551303069958792
53864,6.359923664122139,5.841430885194423
142,6.349489059774938,5.848865695380578
56778,5.69616129032256,5.82252568278624
9621,6.264067807324311,5.803492162933484
9701,6.262282792648502,5.896972931017865
3291,6.254010873887036,6.034225902128657
34662,6.281132075471699,5.779068576281631
12920,5.960238266523449,5.823031595726549
56798,,5.951314902739597
20853,6.125,5.886988526892335
16608,6.171695872012157,5.634317309727049
25517,5.684297520661164,5.886171650694115
16430,5.7851716961498445,5.848865695380578
24408,5.9402920895134015,5.88561710425013
791,5.780129035784361,5.424496200747345
19965,5.7851716961498445,5.896972931017865
38828,,5.654890633125418
33241,6.528846153846154,5.82252568278624
53935,5.69616129032256,5.848865695380578
2610,6.145454545454546,5.803492162933484
21246,5.7851716961498445,5.80485901452858
9729,6.100130415921044,5.781956603797849
15276,5.750451631701631,5.712745098039295
191599,5.6577680491551385,5.82252568278624
8066,6.3393704898093075,5.781956603797849
18428,,5.703501611146904
1656,6.035952058221117,5.64043540493856
182097,,5.848865695380578
41566,6.449285539814363,5.848948026578302
6963,6.04441576614584,5.80485901452858
215,6.009022655426763,5.226656785941119
2313,6.116753167238243,5.803492162933484
45967,,5.803492162933484
37124,6.223369040624476,5.803492162933484
16729,,5.848865695380578
178469,6.018844341284062,5.82252568278624
31718,6.35,6.2784739767559365
226594,6.125792491055649,5.896972931017865
10915,5.817518854622342,5.420732738593111
5335,6.261487936576114,5.861767097919989
9993,6.134744167869168,5.886988526892335
8274,5.995020657233639,5.712745098039295
25918,6.127280968248712,5.896972931017865
29111,5.760187665727407,5.226656785941119
20128,,5.803492162933484
26845,5.590588578088578,5.64043540493856
18994,5.884888492482968,5.725947913631662
12617,6.369490154711674,5.622335615553571
10799,5.922088216807778,5.591196286869276
42000,5.75,5.694379334081572
36102,,5.80485901452858
3554,6.236098392348392,5.848865695380578
14897,,5.886988526892335
1951,6.1533333333333315,5.896972931017865
68013,5.7,5.7962913093843165
16022,5.7851716961498445,5.848865695380578
23196,6.183933933933934,5.886988526892335
25763,5.608177805269387,5.5436128782816425
35580,6.01530612244898,5.834015240330916
259,6.494094741113541,5.803492162933484
34207,6.458569739952718,5.790909462864678
32117,,5.712745098039295
19354,6.88135313531353,5.911079512029447
28170,5.717025668500168,5.588654382934176
10851,6.431818181818181,5.8057184835400895
16231,5.692736119344003,5.226656785941119
81220,5.7851716961498445,5.896972931017865
25,6.370873543800374,5.972053107355549
105299,5.829600668079749,5.712745098039295
15083,,5.80485901452858
9982,5.992815834647772,5.9134364450768215
13994,6.240686678933335,5.7962913093843165
73473,,5.823031595726549
12877,6.577624955689471,5.798770889779415
11661,6.132572103560104,5.95834278361284
5620,5.881968279736135,5.226656785941119
23220,6.017765660323508,5.226656785941119
43440,,5.896972931017865
39261,5.877123655913979,5.526609025381616
54801,5.782247466492317,5.506380372821153
28667,6.271649733913885,5.502926701638632
38761,5.562045454545455,5.288312305454463
7974,6.25350735925095,5.80485901452858
60409,,5.828362799809175
44389,5.7851716961498445,5.756751778891293
10060,6.024445987688273,5.896972931017865
46917,6.270533241189323,5.750393192474671
10033,6.126515910569067,5.756751778891293
231,6.280252331850473,5.759654273285719
59388,,5.712745098039295
41764,6.118789308176101,5.848865695380578
28212,6.3255319148936175,5.803492162933484
68098,6.3138211382113845,5.896972931017865
8999,6.097404679616434,5.759654273285719
8555,6.201952174585977,5.558517888772268
4348,6.576410256410256,5.848865695380578
47540,5.923116438356164,5.841430885194423
10064,6.298067232067231,5.622335615553571
125300,5.82370141886883,5.756751778891293
9885,5.98172890103218,5.424496200747345
9392,6.078113205189222,5.458165654474481
47473,,5.848865695380578
20347,6.4396666666666675,5.80485901452858
14837,5.618518518518518,5.359958333008102
674,6.19597987317856,5.739320466926407
24625,,5.80485901452858
69,6.341287064335124,5.857700587043841
1833,6.138897021475491,5.848865695380578
44163,,5.896972931017865
65045,,
46591,7.4799999999999995,5.62888002549862
6795,5.698449385632704,5.641982306436757
11421,6.241549153879294,5.896972931017865
7301,6.168182291978375,5.803492162933484
108843,6.034794549940993,5.896972931017865
16156,6.172206303724925,5.712745098039295
24618,,5.823031595726549
1420,6.305795021491175,5.80485901452858
9005,6.009664554761118,5.731654762875777
13499,5.9675510204081625,5.75419793940594
17952,,5.750418193917432
7548,6.17703492196691,5.848865695380578
20436,5.834636871508383,5.82252568278624
7010,5.992244633736919,5.753555062038693
6529,5.951005171231543,5.128720379146928
20345,6.027982496690207,5.5585178887722675
15184,6.26057264957265,5.803492162933484
86666,6.117301804337608,5.896972931017865
24223,,5.820247250099343
3124,5.83185435609415,5.288312305454463
8425,6.209241928110503,5.798770889779415
44710,,5.712745098039295
2153,6.397222222222222,5.746877239051879
48121,,5.82252568278624
42489,6.455439814814815,5.896972931017865
116,6.010503655166918,5.799267782270384
35124,6.423103666512674,5.896972931017865
43176,5.4547658402203885,5.79405773420483
5741,5.84893682953753,5.896972931017865
20416,5.779625500108602,5.712857134461177
41189,5.7851716961498445,5.896972931017865
19215,6.337643263757111,5.82252568278624
84090,5.9317863185883475,5.896972931017865
61340,,5.82252568278624
253250,6.0,5.977119084990658
67,6.382608777739222,5.798770889779415
64972,5.69616129032256,5.730917679237264
411,6.2183221837575315,5.739320466926407
254,6.15881192108311,5.725947913631662
1904,6.3805109326916005,5.956403421333536
9043,5.808702868251172,5.803492162933484
2008,6.365190476190475,5.73809198210403
21454,5.905068872338562,5.798770889779413
42687,,5.712745098039295
27915,6.589062500000001,5.82252568278624
